시군명,사업장명,인허가일자,소재지도로명주소,소재지지번주소,소재지우편번호,위도,경도,인허가취소일자,영업상태명,폐업일자,소재지시설전화번호,X좌표값,Y좌표값,약국영업면적,지정일자
수원시,미소약국,20050107,"경기도 수원시 장안구 만석로19번길 11-7, 103호 (천천동, 대일프라자)",경기도 수원시 장안구 천천동 528번지 3호 대일프라자 103호,16329,37.2953988,126.9833708,,폐업,20171201,031-269-6645,198458.585,421501.43,44.4,20050107
수원시,미소약국,20080616,경기도 수원시 권선구 오목천로57번길 10-21 (오목천동),수원시 권선구 오목천동 213-1,16636,37.2405772,126.969816,,폐업,20100622,031-293-0677,,,27,20080616
수원시,미소약국,20081020,"경기도 수원시 영통구 효원로 363, 314호 (매탄동, 위브하늘채B상가)","경기도 수원시 영통구 매탄동 1352번지 위브하늘채B상가 314,315호",16543,37.2617679,127.0413682,,폐업,20150315,031-215-0068,203738,417527,47.99,20081020
수원시,미쓰약국,20190603,"경기도 수원시 팔달구 덕영대로 905, 1층102호 (매산로1가)",경기도 수원시 팔달구 매산로1가 11-12번지 아이메카상가 1층 102호,16455,37.267793,127.0004806,,영업중,,031-243-1123,199964,418431,34.8,20190603
수원시,민약국,20160411,"경기도 수원시 영통구 중부대로 604 (영통동, 수원영통리슈빌스카이오피스텔)",경기도 수원시 영통구 영통동 945번지 2호 113호,16712,37.2672354,127.0813032,,영업중,,031-206-3465,207146.1792,418375.991,82.37,20160411
수원시,민약국,20110704,"경기도 수원시 영통구 중부대로 604 (영통동, 게룡리슈빌스카이 113호)",경기도 수원시 영통구 영통1동 945번지 2호 계룡리슈빌스카이 1층 113호,16712,37.2672354,127.0813032,,폐업,20160411,206-3465,207146.1792,418375.991,78.61,20110704
수원시,민준약국,20171201,"경기도 수원시 팔달구 팔달문로163번길 49, 1층 (우만동)",경기도 수원시 팔달구 우만동 514번지 5호 홍산빌딩,16237,37.2847917,127.0322009,,영업중,,031-246-1288,202788.8073,420324.3751,67.71,20171201
수원시,믿음약국,19951007,경기도 수원시 권선구 구운로 32 (구운동),경기도 수원시 권선구 구운동 496번지 2호,16409,37.2771243,126.9748175,,영업중,,031-295-8503,197701.3516,419473.0022,15.34,19951007
수원시,바다약국,20130326,경기도 수원시 권선구 삼천병마로1592번길 3-0 (오목천동),경기도 수원시 권선구 오목천동 500번지 1호,16635,37.24488237,126.9637618,,영업중,,070-8246-7072,196718.0674,415892.2587,16.45,20130326
수원시,바다약국,20060915,"경기도 수원시 영통구 중부대로271번길 5, 1층 2호 (원천동)",경기도 수원시 영통구 원천동 79-4 1층2호,16503,37.274516,127.0453886,,폐업,20141105,031-214-3955,,,0,20060915
수원시,바른약국,20200113,"경기도 수원시 권선구 탑동로3번길 13, 102호 (탑동)",경기도 수원시 권선구 탑동 835번지 4호,16606,37.26884382,126.9744486,,영업중,,031-227-0069,197668.625,418554.625,32.98,20200113
수원시,밝은미소약국,20110812,"경기도 수원시 장안구 만석로19번길 29 (천천동,부강프라자 504호)",경기도 수원시 장안구 천천동 527번지 3호 부강프라자 504호,16329,37.2965431,126.9830322,,폐업,20130313,031-271-1509,198430.307,421626.5015,33.4,20110812
수원시,밝은미소약국,20130313,"경기도 수원시 장안구 만석로19번길 29, 504호 (천천동, 부강프라자)",경기도 수원시 장안구 천천동 527번지 3호 부강프라자504호,16329,37.2965431,126.9830322,,영업중,,031-271-1590,198430.307,421626.5015,33.4,20130313
수원시,밝은약국,20080925,경기도 수원시 장안구 수성로 306 (영화동),경기도 수원시 장안구 영화동 389-1,16273,37.2911476,127.0057013,,폐업,20101220,031-241-7578,,,31.44,20080925
수원시,밝은온누리약국,20170824,"경기도 수원시 권선구 곡선로49번길 2, 1층 (곡반정동)",경기도 수원시 권선구 곡반정동 556번지 2호,16670,37.2390469,127.0301997,,영업중,,,202614.6842,415246.2481,52.89,20170824
수원시,백두산약국,20110404,경기도 수원시 팔달구 동말로 45 (화서동),경기도 수원시 팔달구 화서동 174번지 9호,16443,37.2787404,126.9989806,,영업중,,242-5214,199842.7915,419650.5013,92.82,20110404
수원시,백민약국,20000915,경기도 수원시 팔달구 중부대로223번길 65 (우만동),경기도 수원시 팔달구 우만동 30-1,16496,37.2787614,127.0409146,,폐업,20150901,211-6688,203573,419659,73.23,20000915
수원시,백세약국,20030715,경기도 수원시 권선구 세권로 184 (권선동),수원시 권선구 권선동 1062,16581,37.2553749,127.0242201,,폐업,20140902,031-238-0006,202086,417075,87.6,20030715
수원시,백화약국,19920309,"경기도 수원시 장안구 경수대로 935, 207A호 (송죽동, 동양파라곤)",경기도 수원시 장안구 송죽동 499번지 3호 동양파라곤 207A호(2층),16305,37.3018427,127.007777,,폐업,20130626,031-255-5427,200624.5081,422215.297,38.76,19920309
수원시,법원약국,20181025,"경기도 수원시 영통구 광교중앙로 256, 1층 112호 (하동)",경기도 수원시 영통구 하동 983-2번지 1층 112호,16512,37.2925984,127.0679654,,영업중,,031-211-7022,205955,421208,45.5,20181025
수원시,베스트약국,20130612,"경기도 수원시 장안구 덕영대로535번길 38, 3층 (천천동, 로얄프라자)",경기도 수원시 장안구 천천동 524번지 3호 로얄프라자3층,16329,37.2970926,126.982344,,영업중,,031-258-1667,198369.1327,421688.9868,40.86,20130612
수원시,베스트한약국,20090430,경기도 수원시 권선구 장다리로 101-1 (권선동),경기도 수원시 권선구 권선동 972번지 13호,16564,37.2593219,127.0214256,,폐업,20140911,031-221-0073,201835.1121,417495.3514,103.68,20090430
수원시,보건약국,20090701,경기도 수원시 팔달구 정조로 764 (팔달로3가),경기도 수원시 팔달구 팔달로3가 29번지 6호,16262,37.2760185,127.0168632,,영업중,,031-247-4131,201431.009,419358.7252,145,20090701
수원시,보건약국,19750221,경기도 수원시 팔달구 정조로 764 (팔달로3가),경기도 수원시 팔달구 팔달로3가 29-6번지,16262,37.2760996,127.0168632,,폐업,20090701,247-4131,,,165,19750221
수원시,보라약국,20070109,경기도 수원시 권선구 경수대로370번길 23 (권선동),경기도 수원시 권선구 권선동 1030번지 14호,16566,37.2590149,127.0250327,,폐업,20180630,031-226-0083,202155.7952,417462.3066,18.7,20070109
수원시,보람약국,20180222,"경기도 수원시 권선구 동수원로242번길 22, 센타프라자 101호 (권선동)",경기도 수원시 권선구 권선동 1297번지 6호 센타프라자 101호,16553,37.2506328,127.0356705,,영업중,,,203099.8474,416532.0759,39.96,20180222
수원시,보리약국,20120514,경기도 수원시 권선구 오목천로57번길 10-21 (오목천동),경기도 수원시 권선구 오목천동 213-1번지,16636,37.2405772,126.969816,,폐업,20130612,,197257,415415,27.04,20120514
수원시,보리약국,20110714,경기도 수원시 권선구 오목천로57번길 10-21 (오목천동),경기도 수원시 권선구 오목천동 213번지 1호,16636,37.2405772,126.969816,,폐업,20120404,031-292-0758,197255.8172,415414.4106,27,20110714
수원시,보리약국,20120404,경기도 수원시 권선구 오목천로57번길 10-21 (오목천동),경기도 수원시 권선구 오목천동 213-1번지,16636,37.2405772,126.969816,,폐업,20120514,031-292-0758,197257,415415,27.04,20120404
수원시,보민약국,19880716,경기도 수원시 영통구 영통로514번길 52 황골주공1단지@ 나상가 103호 (영통동),경기도 수원시 영통구 영통동 955-6 황골주공1단지@ 나상가 103호,16708,37.2643795,127.0807704,,폐업,20090525,031-202-0879,,,15.24,19880716
수원시,보생한약국,20070430,,경기도 수원시 영통구 영통동 951-6 트리플렉스 132호,16706,37.2651028,127.0768366,,폐업,20081212,,,,33.6,20070430
수원시,보성약국,20030415,"경기도 수원시 장안구 경수대로 940, 3층 312호 (조원동, 일호골든타워)",경기도 수원시 장안구 조원동 894번지 3층 312호,16295,37.303068,127.0080365,,영업중,,031-303-1566,200646.556,422349.6778,100,20030415
수원시,보원약국,20070220,경기도 수원시 권선구 세권로 197 (권선동),경기도 수원시 권선구 권선동 1049번지 12호,16568,37.2554016,127.0257305,,영업중,,031-238-4767,202217.3666,417061.2529,49,20070220
수원시,본약국,20170302,"경기도 수원시 영통구 중부대로 293-3, 101호 (원천동)",경기도 수원시 영통구 원천동 78번지 3호,16503,37.2739566,127.0476095,,영업중,,031-212-9566,204157.5481,419121.5565,51,20170302
수원시,본한약국,20040915,경기도 수원시 장안구 수성로261번길 17 (정자동),경기도 수원시 장안구 정자2동 74-33,16317,37.2905169,127.0003671,,폐업,20090901,031-247-1575,,,10.4,20040915
수원시,봄빛약국,20160414,"경기도 수원시 권선구 금곡로102번길 48, 104호 (금곡동)",경기도 수원시 권선구 금곡동 1083번지 2호 104호,16385,37.2720118,126.9412887,,영업중,,031-227-5430,194727.9177,418907.0197,49.28,20160414
수원시,봄빛약국,20150901,"경기도 수원시 권선구 금곡로102번길 48, 1층 104, 105호 (금곡동, 주공프라자)","경기도 수원시 권선구 금곡동 1083-2번지 주공프라자 1층 104, 105호",16385,37.2720118,126.9412887,,폐업,20160414,031-227-5430,194741,418907,49.28,20150901
수원시,봄빛약국,20051202,"경기도 수원시 장안구 송원로 81, 402호 (조원동, 메가플러스2차)",경기도 수원시 장안구 조원동 898번지 1호 메가플러스2차 402호,16295,37.3020679,127.0091757,,영업중,,031-268-7707,200746.4893,422239.1954,72.45,20051202
수원시,봄빛약국,20120525,"경기도 수원시 권선구 금곡로102번길 48, 104, 105호 (금곡동, 주공프라자)","경기도 수원시 권선구 금곡동 1083번지 2호 주공프라자 104호, 105호",16385,37.2720118,126.9412887,,폐업,20150901,031-227-5430,194727.9177,418907.0197,94.14,20120525
수원시,봄빛약국,20160810,"경기도 수원시 영통구 영통로154번길 74, B03호 (망포동)",경기도 수원시 영통구 망포동 417번지 26호,16691,37.241217,127.0596378,,영업중,,031-204-7996,205226.5738,415488.5363,59.4,20160810
수원시,봄약국,20090813,"경기도 수원시 장안구 수성로 263 (정자동,101호)",경기도 수원시 장안구 정자2동 76번지 3호 101호,16314,37.2901204,127.0012242,,폐업,20101206,031-245-4091,200044.0316,420915.4388,36.72,20090813
수원시,봄약국,20040504,경기도 수원시 권선구 금호로 234 (탑동),경기도 수원시 권선구 탑동 759번지 5호,16604,37.2752323,126.9756187,,영업중,,031-294-7846,197772.1533,419263.8957,25.6,20040504
수원시,봄약국,20140804,"경기도 수원시 장안구 수성로 263, 101호 (정자동)",경기도 수원시 장안구 정자동 76번지 3호 101호,16314,37.2901204,127.0012242,,폐업,20161114,031-245-4091,200044.0316,420915.4388,36.72,20140804
수원시,봄약국,20101206,"경기도 수원시 장안구 수성로 263 (정자동,101호)",경기도 수원시 장안구 정자2동 76번지 3호 101호,16314,37.2901204,127.0012242,,폐업,20140804,245-4091,200044.0316,420915.4388,36.72,20101206
수원시,부강약국,20050706,경기도 수원시 장안구 경수대로994번길 14 (송죽동),경기도 수원시 장안구 송죽동 198번지 2호,16298,37.3059244,127.0035023,,영업중,,031-243-0331,200244.2775,422669.7038,47.81,20050706
수원시,부민약국,20030905,경기도 수원시 권선구 상탑로 101 (서둔동),경기도 수원시 권선구 서둔동 186번지 4호,16616,37.2710439,126.9820016,,영업중,,031-291-5385,198337.9002,418797.6087,28.4,20030905
수원시,부부약국,20060725,경기도 수원시 장안구 송정로 54-1 (정자동),경기도 수원시 장안구 정자2동 35-5,16312,37.2958149,127.0030285,,폐업,20111206,031-254-7747,,,30.78,20060725
수원시,북문약국,20020509,경기도 수원시 장안구 정조로922번길 1 (영화동),경기도 수원시 장안구 영화동 284번지 5호,16269,37.2902101,127.0134149,,폐업,20130816,031-257-6397,201123.6811,420922.6849,45.45,20020509
수원시,비전굿모닝약국,20051007,"경기도 수원시 팔달구 덕영대로 923-10, 407호 (매산로1가, 비젼포에버)",경기도 수원시 팔달구 매산로1가 57번지 407호,16461,37.26581977,127.0016419,,영업중,,257-3326,200103,418243,26.4,20051007
수원시,비타민약국,20041027,"경기도 수원시 팔달구 중부대로143번길 29, 102호 (우만동)",경기도 수원시 팔달구 우만동 561-2,16240,37.2795658,127.0319733,,영업중,,214-7233,202778,419745,59.42,20041027
수원시,비타민약국,20050418,경기도 수원시 장안구 경수대로976번길 27 (송죽동),경기도 수원시 장안구 송죽동 200번지 8호,16298,37.3057622,127.0042016,,폐업,20170928,031-247-5305,200306.9266,422649.2023,19.31,20050418
수원시,비타민약국,20170928,"경기도 수원시 장안구 경수대로976번길 27, 제가동 1층 (송죽동)",경기도 수원시 장안구 송죽동 200번지 8호 제가동 1층,16298,37.3057622,127.0042016,,폐업,20190422,031-253-5288,200306.9266,422649.2023,19.31,20170928
수원시,비타민약국,20190422,"경기도 수원시 장안구 경수대로976번길 27, 가동 1층 (송죽동)",경기도 수원시 장안구 송죽동 200번지 8호,16298,37.3057622,127.0042016,,영업중,,031-253-5288,200306.9266,422649.2023,19.31,20190422
수원시,빈센트대성약국,19981111,경기도 수원시 팔달구 중부대로 100 (인계동),"경기도 수원시 팔달구 인계동 208-5, 6",16471,37.2769629,127.0275073,,영업중,,225-7997,202372,419453,134.7,19981111
수원시,사랑방약국,20060720,"경기도 수원시 장안구 장안로 76, 1층 (정자동)",경기도 수원시 장안구 정자2동 79번지 1호 1층,16313,37.2910395,127.0031187,,폐업,20180121,031-241-3446,200211.2734,421015.5621,54.77,20060720
수원시,사랑방약국,20180122,"경기도 수원시 장안구 장안로 76, 1층 102호 (정자동)",경기도 수원시 장안구 정자동 79번지 1호 1층 102호,16313,37.2910395,127.0031187,,영업중,,031-241-3446,200211.2734,421015.5621,54.77,20180122
수원시,사랑약국,20120102,"경기도 수원시 장안구 정자천로 163, 102호 (정자동, 하나로빌딩)",경기도 수원시 장안구 정자동 878번지 5호 102호,16334,37.29486856,126.9940626,,영업중,,031-268-7324,199408.585,421442.1748,54.3,20120102
수원시,사랑약국,20081121,,경기도 수원시 장안구 정자3동,,37.299328,126.9881632,,폐업,20090413,268-7323,,,54.3,20081121
수원시,사랑약국,20050912,"경기도 수원시 영통구 효원로 387, 108호 (매탄동, 풍성프라자)",경기도 수원시 영통구 매탄동 1267-3 풍성프라자108호,16545,37.259154,127.0438582,,영업중,,031-213-0095,203828,417472,50.4,20050912
수원시,사랑약국,20090413,"경기도 수원시 장안구 정자천로 163 102호 (정자동,하나로빌딩)",경기도 수원시 장안구 정자3동 878-5 하나로빌딩 102호,16334,37.2948685,126.9940625,,폐업,20110307,031-268-7324,,,54.3,20090413
